learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
553700.0,25.082974,1.0963770141535339E-6,553700.0,89.3,78.56055141460287,78.60000000000001,78.02874743326488,553700.0,127680.0
553800.0,25.088937,1.0965739774538415E-6,553800.0,89.0,77.97594973711293,78.21782178217822,77.41273100616016,553800.0,127680.0
553900.0,25.09369,1.0967309733563002E-6,553900.0,89.2,78.37231656520346,78.7819253438114,77.68595041322315,553900.0,127680.0
554000.0,25.097472,1.0968558962477581E-6,554000.0,89.1,78.17188538838023,78.2,77.57201646090536,554000.0,127680.0
554100.0,25.100862,1.0969678710235493E-6,554100.0,89.1,78.19232369794167,78.95752895752896,77.84552845528455,554100.0,127680.0
554200.0,25.105685,1.0971341862488127E-6,554200.0,89.4,78.79796460460204,79.69348659003832,78.45528455284553,554200.0,133296.0
554300.0,25.109301,1.0972588795630472E-6,554300.0,89.2,78.3929993317835,78.98832684824903,78.0040733197556,554300.0,133296.0
554400.0,25.11306,1.0973885040564673E-6,554400.0,88.6,77.20191503913671,77.42574257425743,77.15430861723446,554400.0,133296.0
554500.0,25.116645,1.0975121283738154E-6,554500.0,88.4,76.80584492707837,77.25490196078432,77.25490196078432,554500.0,133296.0
554600.0,25.120268,1.0976370630744436E-6,554600.0,88.1,76.20114234516744,76.48221343873519,76.7123287671233,554600.0,133296.0
554700.0,25.125136,1.0978112973686727E-6,554700.0,88.3,76.59157296626786,76.96850393700787,76.78571428571429,554700.0,138352.0
554800.0,25.128739,1.097940777060059E-6,554800.0,87.8,75.57958453266932,75.35353535353535,75.79365079365078,554800.0,138912.0
554900.0,25.13239,1.098071981709865E-6,554900.0,87.3,74.58576803009686,74.54909819639278,74.85148514851485,554900.0,138912.0
555000.0,25.135992,1.0982014254646176E-6,555000.0,86.8,73.58647627585323,73.49397590361446,73.33333333333333,555000.0,138912.0
555100.0,25.139677,1.098333851959971E-6,555100.0,86.3,72.58420850409836,71.92622950819671,72.09775967413442,555100.0,138912.0
555200.0,25.143349,1.0984658112790856E-6,555200.0,85.9,71.78510253413802,70.80745341614907,71.57258064516128,555200.0,138912.0
555300.0,25.14841,1.0986550395232114E-6,555300.0,85.6,71.13892997582884,70.79107505070994,70.12448132780082,555300.0,144528.0
555400.0,25.152229,1.0987978300121102E-6,555400.0,86.3,72.5182142054755,72.09775967413442,71.27882599580713,555400.0,144528.0
555500.0,25.155982,1.0989381527942095E-6,555500.0,85.8,71.45292547203191,71.31313131313131,69.91525423728812,555500.0,144528.0
555600.0,25.159845,1.0990825884209747E-6,555600.0,85.5,70.87932391831751,70.94188376753506,69.27966101694915,555600.0,144528.0
555700.0,25.163741,1.0992282579011396E-6,555700.0,84.7,69.27167852953934,69.15322580645162,67.51592356687898,555700.0,144528.0
555800.0,25.167586,1.0993720205169594E-6,555800.0,85.0,69.89596043927816,70.47244094488188,68.48739495798318,555800.0,144528.0
555900.0,25.171418,1.0995152970693188E-6,555900.0,84.2,68.30122662215463,68.52589641434263,67.15176715176715,555900.0,144528.0
556000.0,25.175471,1.0996668367005066E-6,556000.0,84.89999999999999,69.71495960657526,69.8,68.67219917012447,556000.0,144528.0
556100.0,25.17931,1.0998103749793446E-6,556100.0,85.39999999999999,70.70026369762672,70.32520325203252,69.39203354297693,556100.0,144528.0
556200.0,25.183297,1.099959446903733E-6,556200.0,86.0,71.90650484813459,71.77419354838709,70.46413502109704,556200.0,144528.0
556300.0,25.187174,1.1001044059834555E-6,556300.0,85.8,71.56177903101768,71.4859437751004,70.90163934426229,556300.0,144528.0
556400.0,25.19096,1.1002459626189544E-6,556400.0,85.1,70.19761580926473,70.02012072434607,70.14028056112224,556400.0,144528.0
556500.0,25.19478,1.10038879049735E-6,556500.0,85.3,70.59176569439443,70.24291497975707,70.24291497975707,556500.0,144528.0
556600.0,25.198589,1.1005312070912791E-6,556600.0,85.1,70.181870577311,69.08713692946058,69.65376782077392,556600.0,144528.0
556700.0,25.203167,1.1007023762083723E-6,556700.0,85.6,71.17786460001281,70.30927835051546,70.67209775967413,556700.0,144528.0
556800.0,25.209652,1.1009448470961724E-6,556800.0,85.9,71.76611934321186,71.34146341463415,71.04722792607802,556800.0,144528.0
556900.0,25.214624,1.1011307476750687E-6,556900.0,87.1,74.1721058743443,74.04426559356136,73.34710743801652,556900.0,144528.0
557000.0,25.218788,1.1012864375404195E-6,557000.0,86.4,72.75368125813884,73.28094302554027,71.78423236514523,557000.0,144528.0
557100.0,25.22274,1.1014342008324141E-6,557100.0,86.5,72.97621907278405,73.88781431334623,72.3360655737705,557100.0,144528.0
557200.0,25.226577,1.1015776643322582E-6,557200.0,85.5,70.95608560142936,72.00772200772201,70.10309278350515,557200.0,144528.0
557300.0,25.230599,1.1017280448890403E-6,557300.0,85.9,71.74416647295054,72.67441860465115,70.625,557300.0,144528.0
557400.0,25.234845,1.101886800693142E-6,557400.0,86.3,72.52857429316222,73.85496183206108,71.03594080338266,557400.0,144528.0
557500.0,25.2387,1.1020309372039315E-6,557500.0,86.1,72.1697206560738,73.72400756143668,71.2215320910973,557500.0,144528.0
557600.0,25.242801,1.1021842715309736E-6,557600.0,86.4,72.79161981890422,74.53183520599251,72.41379310344827,557600.0,144528.0
557700.0,25.246666,1.1023287819367326E-6,557700.0,86.4,72.79956479303668,74.29111531190927,72.85429141716565,557700.0,144528.0
557800.0,25.250495,1.102471946320601E-6,557800.0,86.1,72.19977759822078,73.06201550387597,72.1442885771543,557800.0,144528.0
557900.0,25.254474,1.1026207191290138E-6,557900.0,86.3,72.59408032134941,73.2421875,72.15447154471545,557900.0,144528.0
558000.0,25.258453,1.1027694919374266E-6,558000.0,86.7,73.3989359574383,74.1747572815534,73.18548387096774,558000.0,144528.0
558100.0,25.26245,1.1029189377567846E-6,558100.0,86.3,72.6008767719433,72.87128712871286,72.48995983935743,558100.0,144528.0
558200.0,25.266708,1.1030781422348498E-6,558200.0,86.8,73.59862712861069,73.44064386317908,73.17073170731707,558200.0,144528.0
558300.0,25.270562,1.1032222413561422E-6,558300.0,87.3,74.5951222634746,74.1869918699187,74.2393509127789,558300.0,144528.0
558400.0,25.274506,1.1033697055321612E-6,558400.0,86.9,73.8062864912421,72.87784679089026,73.58870967741935,558400.0,144528.0
558500.0,25.278462,1.1035176183821436E-6,558500.0,87.1,74.22165381079893,72.89915966386555,73.72708757637474,558500.0,144528.0
558600.0,25.284121,1.1037292055454529E-6,558600.0,86.9,73.81319814813334,72.53668763102725,73.04526748971193,558600.0,144528.0
558700.0,25.290115,1.1039533181902444E-6,558700.0,87.3,74.61928934010153,73.86831275720165,73.65145228215766,558700.0,144528.0
558800.0,25.294867,1.104130993079809E-6,558800.0,87.2,74.40235498334154,74.19354838709677,74.08906882591093,558800.0,144528.0
558900.0,25.29876,1.104276550391483E-6,558900.0,86.7,73.4116988525049,73.45309381237524,73.07692307692307,558900.0,144528.0
559000.0,25.304161,1.1044857790817827E-6,559000.0,86.2,72.40441529355303,72.17741935483872,72.00811359026369,559000.0,149744.0
559100.0,25.308095,1.10463817783528E-6,559100.0,86.8,73.60665112391676,74.01574803149606,73.27935222672065,559100.0,149744.0
559200.0,25.312029,1.1047905765887774E-6,559200.0,86.6,73.18659329664833,74.28023032629558,73.09236947791165,559200.0,149744.0
559300.0,25.315921,1.1049417510545927E-6,559300.0,86.2,72.3691639870095,73.71428571428571,72.17741935483872,559300.0,150144.0
559400.0,25.319901,1.1050963436481036E-6,559400.0,86.2,72.3946997823582,74.01129943502825,72.34468937875751,559400.0,150144.0
559500.0,25.325371,1.1053161924829097E-6,559500.0,85.3,70.59764781182494,72.47191011235954,70.36290322580645,559500.0,155360.0
559600.0,25.329569,1.1054849174204812E-6,559600.0,85.1,70.19999999999999,72.61029411764704,69.27835051546391,559600.0,155360.0
559700.0,25.334379,1.105678080427979E-6,559700.0,84.89999999999999,69.79758380670454,72.3948811700183,68.93004115226337,559700.0,155232.0
559800.0,25.339194,1.1058781009498581E-6,559800.0,85.1,70.20786512360736,72.95825771324864,68.23027718550107,559800.0,160576.0
559900.0,25.343399,1.1060532165194563E-6,559900.0,84.89999999999999,69.81666120301593,72.44525547445254,67.8723404255319,559900.0,160976.0
560000.0,25.347565,1.1062267079494078E-6,560000.0,85.1,70.24332571775494,72.25325884543761,68.09421841541756,560000.0,160976.0
560100.0,25.35177,1.106401823519006E-6,560100.0,84.6,69.2265882277712,70.44145873320538,67.16417910447761,560100.0,160976.0
560200.0,25.355979,1.1065775412155534E-6,560200.0,84.3,68.62133749050645,69.39571150097466,66.87763713080169,560200.0,161376.0
560300.0,25.360088,1.1067490841034398E-6,560300.0,84.6,69.22498930868134,69.3227091633466,67.78242677824267,560300.0,161376.0
560400.0,25.364485,1.1069326504402702E-6,560400.0,84.7,69.39191946673921,69.09090909090908,67.9245283018868,560400.0,161376.0
560500.0,25.368749,1.1071106642815814E-6,560500.0,85.8,71.56587905486583,71.42857142857143,70.23060796645701,560500.0,161376.0
560600.0,25.373327,1.1073017870220885E-6,560600.0,86.4,72.75422710153057,72.01646090534979,71.84265010351967,560600.0,161376.0
560700.0,25.377511,1.1074764610164708E-6,560700.0,86.2,72.35831634104228,71.3097713097713,71.60493827160494,560700.0,161376.0
560800.0,25.381907,1.1076599856052146E-6,560800.0,86.2,72.3884031293143,70.70063694267516,72.23340040241449,560800.0,161376.0
560900.0,25.386135,1.1078364965154077E-6,560900.0,86.8,73.59588095742936,71.73447537473233,73.70517928286853,560900.0,161376.0
561000.0,25.390307,1.1080106695327506E-6,561000.0,87.3,74.5865817151456,73.09322033898304,74.6506986027944,561000.0,161376.0
561100.0,25.394464,1.1081842163287942E-6,561100.0,87.0,73.99635949032864,73.19587628865979,73.89558232931726,561100.0,161376.0
561200.0,25.39868,1.108360226261948E-6,561200.0,87.9,75.78992861030189,75.45638945233266,75.65392354124748,561200.0,161376.0
561300.0,25.40305,1.10854266540044E-6,561300.0,87.8,75.5897476940315,76.07843137254902,75.40322580645162,561300.0,161376.0
561400.0,25.407255,1.108718216104641E-6,561400.0,88.4,76.79118064864649,77.60617760617761,75.93360995850622,561400.0,161376.0
561500.0,25.411479,1.1088945600224877E-6,561500.0,88.3,76.61178765901985,77.28155339805825,75.52301255230127,561500.0,161376.0
561600.0,25.415747,1.1090727408561452E-6,561600.0,87.7,75.40963942134682,76.30057803468209,74.79508196721312,561600.0,161376.0
561700.0,25.419943,1.1092479158275668E-6,561700.0,88.0,76.00738972396502,76.69902912621359,75.10373443983403,561700.0,161376.0
561800.0,25.424215,1.1094262636535708E-6,561800.0,88.1,76.20494937053093,77.07129094412332,75.15657620041753,561800.0,161376.0
561900.0,25.428344,1.1095986415031894E-6,561900.0,88.1,76.1839956450735,76.84824902723736,74.78813559322035,561900.0,161376.0
562000.0,25.432579,1.1097754446499888E-6,562000.0,87.6,75.19672596782775,75.59055118110236,74.05857740585773,562000.0,161376.0
562100.0,25.436862,1.1099542517049454E-6,562100.0,87.9,75.79651469811654,76.03960396039604,74.3099787685775,562100.0,161376.0
562200.0,25.441214,1.1101359393778783E-6,562200.0,88.0,75.99049223492503,75.85513078470825,74.2489270386266,562200.0,161376.0
562300.0,25.445344,1.1103083589755836E-6,562300.0,88.3,76.58763827300815,76.36363636363637,74.73002159827213,562300.0,161376.0
562400.0,25.449608,1.1104863728168948E-6,562400.0,87.5,74.99339825713989,74.64503042596348,73.51694915254238,562400.0,161376.0
562500.0,25.453992,1.1106693964285993E-6,562500.0,87.8,75.55355174832181,75.30364372469636,74.36974789915966,562500.0,161376.0
562600.0,25.458193,1.110844780140454E-6,562600.0,88.0,75.95498773704375,75.35934291581108,74.08207343412528,562600.0,161376.0
562700.0,25.462489,1.1110241299205368E-6,562700.0,87.3,74.5286803048536,74.39516129032258,72.97872340425532,562700.0,161376.0
562800.0,25.46669,1.1111995136323915E-6,562800.0,87.5,74.88850496203142,74.54175152749491,73.11827956989248,562800.0,161376.0
562900.0,25.471021,1.1113803245955055E-6,562900.0,87.1,74.08577007448834,74.04426559356136,72.3175965665236,562900.0,161376.0
563000.0,25.475286,1.1115583801849034E-6,563000.0,87.3,74.46373850868233,75.43520309477756,72.68817204301075,563000.0,161376.0
563100.0,25.479622,1.1117393998884505E-6,563100.0,86.8,73.4213917525773,74.5173745173745,71.91489361702126,563100.0,161376.0
563200.0,25.483938,1.1119195846302654E-6,563200.0,86.5,72.82346120398105,73.73540856031127,71.3375796178344,563200.0,161376.0
563300.0,25.488221,1.112098391685222E-6,563300.0,86.2,72.31372958137557,72.83464566929133,71.3097713097713,563300.0,161376.0
563400.0,25.492468,1.1122756958090608E-6,563400.0,87.4,74.74879054722979,75.19685039370079,74.12731006160163,563400.0,161376.0
563500.0,25.496815,1.1124571747415606E-6,563500.0,87.6,75.16224661485458,75.82846003898635,74.6938775510204,563500.0,161376.0
563600.0,25.501287,1.112643872184887E-6,563600.0,87.8,75.56745585119378,76.44787644787645,75.15274949083503,563600.0,161376.0
563700.0,25.505589,1.1128234724534893E-6,563700.0,89.1,78.18114851231465,78.9980732177264,77.80040733197556,563700.0,161376.0
563800.0,25.509809,1.1129996493789895E-6,563800.0,89.4,78.78472500200144,79.77099236641222,78.36734693877551,563800.0,161376.0
563900.0,25.514044,1.1131766365861738E-6,563900.0,89.60000000000001,79.19542299305847,80.22813688212929,78.989898989899,563900.0,161544.0
564000.0,25.518559,1.113365325426891E-6,564000.0,89.9,79.79951518836452,80.03952569169961,79.75951903807615,564000.0,161544.0
564100.0,25.522712,1.1135390662236358E-6,564100.0,90.3,80.59953438882533,80.6772908366534,80.36437246963564,564100.0,161712.0
564200.0,25.526845,1.1137119703201796E-6,564200.0,90.5,80.9957430464424,81.335952848723,80.96192384769539,564200.0,161712.0
564300.0,25.531406,1.1139027798010256E-6,564300.0,90.5,81.00060798054463,81.40900195694717,80.65173116089613,564300.0,161712.0
564400.0,25.535606,1.1140784868432428E-6,564400.0,89.8,79.60065277911107,79.8019801980198,78.66108786610879,564400.0,161712.0
564500.0,25.540223,1.1142716390846516E-6,564500.0,89.3,78.60017119863042,78.29614604462475,77.3784355179704,564500.0,161712.0
564600.0,25.546799,1.1145467461107517E-6,564600.0,89.9,79.79951518836452,79.55465587044534,78.8259958071279,564600.0,161712.0
564700.0,25.553702,1.1148355331851387E-6,564700.0,88.9,77.79644743158906,77.20739219712526,76.33262260127933,564700.0,161712.0
564800.0,25.559307,1.1150700184164787E-6,564800.0,88.8,77.59865591935517,77.41935483870968,76.37130801687763,564800.0,161712.0
564900.0,25.563701,1.115253841450646E-6,564900.0,88.6,77.19297543643442,77.24550898203593,75.74468085106383,564900.0,161712.0
565000.0,25.567994,1.115433439148798E-6,565000.0,89.1,78.19511570591813,78.37301587301587,76.7590618336887,565000.0,161712.0
565100.0,25.572308,1.1156139153821613E-6,565100.0,89.4,78.776824292127,78.88446215139443,77.15517241379311,565100.0,161712.0
565200.0,25.577333,1.1158241363076712E-6,565200.0,89.2,78.3867727048954,78.3567134268537,76.92307692307693,565200.0,161712.0
565300.0,25.5823,1.1160319308025982E-6,565300.0,88.3,76.5986895266135,76.41129032258065,75.26427061310783,565300.0,161712.0
565400.0,25.586734,1.1162174272371675E-6,565400.0,88.2,76.39102859086452,76.72583826429981,75.6198347107438,565400.0,161712.0
565500.0,25.652392,1.1189642303271439E-6,565500.0,88.3,76.60168467870314,76.83168316831683,76.31578947368422,565500.0,161712.0
565600.0,25.657559,1.1191803918240812E-6,565600.0,87.7,75.39566963785627,75.54671968190854,75.30120481927712,565600.0,161712.0
565700.0,25.663134,1.1194136220051196E-6,565700.0,88.2,76.39848950332822,76.54075546719682,76.6798418972332,565700.0,161712.0
565800.0,25.670383,1.1197168839929846E-6,565800.0,87.7,75.40118074332433,75.15151515151514,75.92954990215264,565800.0,161712.0
565900.0,25.677891,1.1200309812484529E-6,565900.0,88.0,75.97924606860327,75.65922920892496,76.42436149312377,565900.0,161712.0
566000.0,25.683325,1.120258312693074E-6,566000.0,87.4,74.79637067737754,74.49392712550608,75.24557956777997,566000.0,161712.0
566100.0,25.688475,1.1204737629948404E-6,566100.0,86.7,73.37465266934122,73.6111111111111,74.42307692307692,566100.0,161712.0
566200.0,25.692959,1.1206613511799123E-6,566200.0,87.0,73.99157326973939,73.73737373737373,75.0,566200.0,161712.0
566300.0,25.697564,1.1208540014012006E-6,566300.0,88.2,76.38866655994877,76.20967741935483,76.81728880157172,566300.0,161712.0
566400.0,25.702064,1.1210422589464335E-6,566400.0,88.8,77.59354694151915,77.23577235772358,77.73359840954275,566400.0,161712.0
566500.0,25.70653,1.1212290941013244E-6,566500.0,88.8,77.59919357096857,77.64471057884231,77.60000000000001,566500.0,161712.0
566600.0,25.711205,1.1214246727733162E-6,566600.0,88.7,77.39638342134741,77.17171717171716,77.21774193548387,566600.0,161712.0
566700.0,25.71579,1.121610470178228E-6,566700.0,88.4,76.80027839665924,76.93836978131213,76.42276422764228,566700.0,156640.0
566800.0,25.72216,1.1218855547615238E-6,566800.0,88.8,77.59058804697973,77.86561264822134,76.85950413223141,566800.0,166928.0
566900.0,25.726831,1.1220877524175591E-6,566900.0,88.4,76.7999071996288,77.16535433070867,76.37474541751527,566900.0,167328.0
567000.0,25.731582,1.122293413103456E-6,567000.0,88.3,76.59943838652129,76.92307692307693,76.07361963190185,567000.0,167328.0
567100.0,25.736129,1.1224902430632062E-6,567100.0,88.7,77.39981919855359,77.4,76.74897119341564,567100.0,167328.0
567200.0,25.740913,1.1226973322489209E-6,567200.0,88.6,77.19671632715112,77.51479289940829,75.79617834394905,567200.0,167328.0
567300.0,25.745275,1.1228861539521164E-6,567300.0,88.2,76.398867145623,76.81728880157172,75.1578947368421,567300.0,167328.0
567400.0,25.749579,1.1230724649586625E-6,567400.0,87.3,74.60426648323082,74.8015873015873,73.31932773109243,567400.0,167328.0
567500.0,25.753855,1.123257563904757E-6,567500.0,87.2,74.40491425646276,73.93075356415478,72.59100642398286,567500.0,167328.0
567600.0,25.758241,1.123447424516911E-6,567600.0,87.3,74.60731309382898,74.7011952191235,72.39130434782608,567600.0,167328.0
567700.0,25.762639,1.1236378045835441E-6,567700.0,87.1,74.20144471909573,74.30278884462152,71.95652173913044,567700.0,167328.0
567800.0,25.767299,1.1238395260729735E-6,567800.0,86.8,73.59524714448601,73.91304347826086,71.73447537473233,567800.0,167328.0
567900.0,25.771655,1.1240280880489295E-6,567900.0,87.5,74.99819987039066,75.0996015936255,73.34754797441364,567900.0,167328.0
568000.0,25.776066,1.1242190308579152E-6,568000.0,87.8,75.6007807750152,75.69721115537848,74.04255319148936,568000.0,167328.0
